"序号","时间戳","帧类型","帧格式","CAN类型","ID","状态","数据长度","数据内容"
"5878","11:12:25.803","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 46 84 38 10 21 1F"
"5879","11:12:25.803","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5880","11:12:25.803","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 4B 84 28 10 21 1F"
"5881","11:12:25.803","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5882","11:12:25.803","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 4B 84 18 10 21 1F"
"5883","11:12:25.803","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5884","11:12:25.803","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 4F 84 28 12 21 1F"
"5885","11:12:25.803","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5886","11:12:25.803","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 54 84 18 12 21 1F"
"5887","11:12:25.813","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5888","11:12:25.813","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 58 83 F8 15 21 1F"
"5889","11:12:25.813","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5890","11:12:25.813","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 68 84 58 14 21 1F"
"5891","11:12:25.813","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5892","11:12:25.813","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 6C 84 48 13 21 1F"
"5893","11:12:25.813","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5894","11:12:25.813","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 6F 84 68 12 21 1F"
"5895","11:12:25.845","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5896","11:12:25.845","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 76 84 58 11 21 1F"
"5897","11:12:25.845","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5898","11:12:25.845","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5899","11:12:25.845","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 7A 84 48 11 21 1F"
"5900","11:12:25.845","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 7B 84 78 10 21 1F"
"5901","11:12:25.845","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5902","11:12:25.845","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 7E 84 68 10 21 1F"
"5903","11:12:25.845","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5904","11:12:25.855","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 87 84 48 10 21 1F"
"5905","11:12:25.855","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5906","11:12:25.855","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 88 84 48 10 21 1F"
"5907","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5908","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 E2 84 28 13 21 1F"
"5909","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5910","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 E7 84 28 14 21 1F"
"5911","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5912","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 E8 84 28 14 21 1F"
"5913","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5914","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 F0 84 38 14 21 1F"
"5915","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5916","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 F6 84 38 13 21 1F"
"5917","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5918","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 F7 84 38 13 21 1F"
"5919","11:12:25.866","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5920","11:12:25.866","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 FB 84 58 12 21 1F"
"5921","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5922","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D3 FD 84 58 12 21 1F"
"5923","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5924","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 02 84 48 10 21 1F"
"5925","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5926","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 05 84 68 10 21 1F"
"5927","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5928","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 0B 84 58 0F 21 1F"
"5929","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5930","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 0D 84 58 0F 21 1F"
"5931","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5932","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 11 84 68 0F 21 1F"
"5933","11:12:25.876","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5934","11:12:25.876","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 12 84 68 0F 21 1F"
"5935","11:12:25.887","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5936","11:12:25.887","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 16 84 58 0E 21 1F"
"5937","11:12:25.887","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5938","11:12:25.887","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 21 84 28 0F 21 1F"
"5939","11:12:25.887","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5940","11:12:25.887","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 24 84 28 0F 21 1F"
"5941","11:12:25.887","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5942","11:12:25.887","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 28 84 28 11 21 1F"
"5943","11:12:25.887","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5944","11:12:25.887","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 29 84 28 11 21 1F"
"5945","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5946","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 38 84 28 12 21 1F"
"5947","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5948","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 3D 84 48 13 21 1F"
"5949","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5950","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 41 84 58 12 21 1F"
"5951","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5952","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 47 84 58 10 21 1F"
"5953","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5954","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 4A 84 58 10 21 1F"
"5955","11:12:25.898","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5956","11:12:25.898","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 51 84 58 0F 21 1F"
"5957","11:12:25.908","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5958","11:12:25.908","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 52 84 58 0F 21 1F"
"5959","11:12:25.908","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5960","11:12:25.908","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 58 84 48 0F 21 1F"
"5961","11:12:25.908","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5962","11:12:25.908","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 5E 84 28 10 21 1F"
"5963","11:12:25.908","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5964","11:12:25.908","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 63 84 18 11 21 1F"
"5965","11:12:25.908","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5966","11:12:25.908","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 64 84 18 12 21 1F"
"5967","11:12:25.951","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5968","11:12:25.951","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 76 84 28 14 21 1F"
"5969","11:12:25.951","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5970","11:12:25.951","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 79 84 38 14 21 1F"
"5971","11:12:25.951","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5972","11:12:25.951","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 7C 84 38 13 21 1F"
"5973","11:12:25.961","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5974","11:12:25.961","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 8B 84 68 0E 21 1F"
"5975","11:12:25.961","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5976","11:12:25.961","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 E9 84 28 11 21 1F"
"5977","11:12:25.961","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5978","11:12:25.961","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 EB 84 18 11 21 1F"
"5979","11:12:25.961","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5980","11:12:25.961","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 F1 84 18 13 21 1F"
"5981","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5982","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 F5 84 18 14 21 1F"
"5983","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5984","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 FC 84 38 14 21 1F"
"5985","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5986","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D4 FF 84 48 13 21 1F"
"5987","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5988","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 04 84 48 11 21 1F"
"5989","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5990","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 05 84 48 11 21 1F"
"5991","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5992","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 0E 84 68 10 21 1F"
"5993","11:12:25.972","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5994","11:12:25.972","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 16 84 68 0E 21 1F"
"5995","11:12:25.983","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5996","11:12:25.983","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 17 84 58 0E 21 1F"
"5997","11:12:25.983","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"5998","11:12:25.983","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 1F 84 48 10 21 1F"
"5999","11:12:25.983","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6000","11:12:25.983","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 26 84 28 12 21 1F"
"6001","11:12:25.983","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6002","11:12:25.983","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 29 84 28 12 21 1F"
"6003","11:12:25.983","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6004","11:12:25.983","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 2F 84 38 13 21 1F"
"6005","11:12:25.993","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6006","11:12:25.993","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 31 84 38 13 21 1F"
"6007","11:12:25.993","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6008","11:12:25.993","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 38 84 28 13 21 1F"
"6009","11:12:25.993","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6010","11:12:25.993","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 3D 84 28 14 21 1F"
"6011","11:12:25.993","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6012","11:12:25.993","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 44 84 38 14 21 1F"
"6013","11:12:25.993","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6014","11:12:25.993","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 46 84 48 13 21 1F"
"6015","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6016","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 4C 84 48 12 21 1F"
"6017","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6018","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 50 84 58 12 21 1F"
"6019","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6020","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 56 84 58 11 21 1F"
"6021","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6022","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 57 84 58 11 21 1F"
"6023","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6024","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 5C 84 48 10 21 1F"
"6025","11:12:26.004","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6026","11:12:26.004","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 5E 84 48 10 21 1F"
"6027","11:12:26.015","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6028","11:12:26.015","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 64 84 58 11 21 1F"
"6029","11:12:26.015","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6030","11:12:26.015","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 6B 84 38 11 21 1F"
"6031","11:12:26.015","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6032","11:12:26.015","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 70 84 38 10 21 1F"
"6033","11:12:26.015","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6034","11:12:26.015","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 7D 84 38 11 21 1F"
"6035","11:12:26.015","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6036","11:12:26.015","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 80 84 38 11 21 1F"
"6037","11:12:26.057","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6038","11:12:26.057","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 83 84 28 11 21 1F"
"6039","11:12:26.057","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6040","11:12:26.057","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 8A 84 28 11 21 1F"
"6041","11:12:26.057","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6042","11:12:26.057","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 96 84 48 11 21 1F"
"6043","11:12:26.057","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6044","11:12:26.057","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 9A 84 38 11 21 1F"
"6045","11:12:26.068","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6046","11:12:26.068","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 F5 84 58 0E 21 1F"
"6047","11:12:26.068","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6048","11:12:26.068","标准帧","数据帧","CAN","0x0","接收成功","8","11 D5 F8 84 48 0E 21 1F"
"6049","11:12:26.068","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6050","11:12:26.068","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 01 84 18 10 21 1F"
"6051","11:12:26.068","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6052","11:12:26.068","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 02 84 28 11 21 1F"
"6053","11:12:26.068","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6054","11:12:26.068","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 08 84 18 14 21 1F"
"6055","11:12:26.078","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6056","11:12:26.078","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 0A 84 18 14 21 1F"
"6057","11:12:26.078","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6058","11:12:26.078","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 10 84 18 15 21 1F"
"6059","11:12:26.078","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6060","11:12:26.078","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 15 84 48 15 21 1F"
"6061","11:12:26.078","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6062","11:12:26.078","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 1B 84 38 13 21 1F"
"6063","11:12:26.078","标准帧","数据帧","CAN","0x201","发送成功","4","00 00 80 3F"
"6064","11:12:26.078","标准帧","数据帧","CAN","0x0","接收成功","8","11 D6 1D 84 48 13 21 1F"
